MACAddress,Username,Campus,Role,Device Name,Group,Folder,Device Location,ConnectDate,ConnectHour,ConnectMinute,ConnectDN,DisconnectDate,DisconnectHour,DisconnectMinute,DisconnectDN,Duration,Total Traffic (MB),Total Traffic In (MB),Total Traffic Out (MB),Avg Usage (Kbps),Avg Signal (dBm),Avg Signal Quality,Vendor,Connection Mode,SSID,AOS Device Type,Device Type,Manufacturer,Model,OS,OS Detail
50718ec7f8b0a7a21327e3dc002e30bcb51d991640067e225875307d7a8babb7,5f12b8c7991d7c0869cebb9cc357bce7215786712c6215818e58074cb89fa838,cuc,CLAREMONT-WPA-ROLE,CUC-HON-3-N-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 North,12/9/2015,11,31,AM,12/9/2015,12,2,PM,30 mins,0.05,0.03,0.02,0.37,-58.69,38,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8.3 (12F70)
50718ec7f8b0a7a21327e3dc002e30bcb51d991640067e225875307d7a8babb7,5f12b8c7991d7c0869cebb9cc357bce7215786712c6215818e58074cb89fa838,cuc,CLAREMONT-WPA-ROLE,CUC-HON-3-N-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 North,12/9/2015,12,2,PM,12/9/2015,12,12,PM,10 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8.3 (12F70)
3a24fc07030729c756a575880425d540ade43b9ca3acfaefa9fbf8e14666b656,ef84f11e343e87513e99e5dc34ed8cb1eac2ed217b7eb32e94b366f92cf834f4,cmc,-,CUC-HON-3-N-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 North,12/9/2015,11,54,AM,12/9/2015,12,2,PM,7 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9_0_2
3a24fc07030729c756a575880425d540ade43b9ca3acfaefa9fbf8e14666b656,ef84f11e343e87513e99e5dc34ed8cb1eac2ed217b7eb32e94b366f92cf834f4,cmc,CLAREMONT-WPA-ROLE,CUC-HON-3-N-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 North,12/9/2015,1,23,PM,12/9/2015,1,43,PM,20 mins,0,0,0,0,-86,11,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9_0_2
3a24fc07030729c756a575880425d540ade43b9ca3acfaefa9fbf8e14666b656,ef84f11e343e87513e99e5dc34ed8cb1eac2ed217b7eb32e94b366f92cf834f4,cmc,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,1,3,PM,12/9/2015,1,13,PM,10 mins,0,0,0,0,-93,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9_0_2
fa548e2e6c0744c52c12c2b8f759c42bae136f8661a659f1c467afac2682b073,82cbf3565394ba4620a81e5078695dbe61196a67740cb99dddf2b2819dca930b,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-IRIS-N,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,8,1,PM,12/9/2015,8,43,PM,41 mins,0.07,0.03,0.04,0.32,-79.5,13,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9_1
fa548e2e6c0744c52c12c2b8f759c42bae136f8661a659f1c467afac2682b073,82cbf3565394ba4620a81e5078695dbe61196a67740cb99dddf2b2819dca930b,cuc,CLAREMONT-WPA-ROLE,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,11,26,PM,12/9/2015,11,46,PM,20 mins,0,0,0,0.05,-95,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9_1
307dcfe3ba80026466bda8220f54f28007da44697309dc0067b6ce7f53a8b9b8,-,-,-,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,6,25,PM,12/9/2015,6,30,PM,4 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,-,Apple,-,-,-,-
08e2a6b8ba70a9a406f80dfce2b9d6b0f1c0f5fe5a9bd1e03c9d393dd71e054b,5cb0e70bd52e7b163d01317626ae624c90be83cb83553d0fa5c5187697496cba,scr,-,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,11,34,AM,12/9/2015,11,41,AM,7 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
08e2a6b8ba70a9a406f80dfce2b9d6b0f1c0f5fe5a9bd1e03c9d393dd71e054b,5cb0e70bd52e7b163d01317626ae624c90be83cb83553d0fa5c5187697496cba,scr,CLAREMONT-WPA-ROLE,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,11,41,AM,12/9/2015,1,43,PM,2 hrs 2 mins,10.57,9.56,1.01,17.62,-59.94,37,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
08e2a6b8ba70a9a406f80dfce2b9d6b0f1c0f5fe5a9bd1e03c9d393dd71e054b,5cb0e70bd52e7b163d01317626ae624c90be83cb83553d0fa5c5187697496cba,scr,CLAREMONT-WPA-ROLE,CUC-HON-2-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 East,12/9/2015,2,45,PM,12/9/2015,2,47,PM,1 min,0,0,0,0,-82,15,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
08e2a6b8ba70a9a406f80dfce2b9d6b0f1c0f5fe5a9bd1e03c9d393dd71e054b,5cb0e70bd52e7b163d01317626ae624c90be83cb83553d0fa5c5187697496cba,scr,CLAREMONT-WPA-ROLE,CUC-HON-2-N-WELCOME_DESK,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 North,12/9/2015,2,25,PM,12/9/2015,2,45,PM,20 mins,0.05,0.03,0.03,0.72,-72,25,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
e14c9d93cb391ba937d180c84f4e472bda05ccb6e7aff75df6a7983a6465e977,ERROR,-,-,CUC-MUDD-1-W-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,4,12,PM,12/9/2015,4,17,PM,4 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8_4
cf630dfe4cd5ddfa5d550168a786498d9e3064463c01d7de685b227f88918c5a,20ba11b50f0a0da567cab9c61242dfa408bd483d19d44af75a9abffd7198c6f1,pit,CLAREMONT-ROLE,CUC-HON-2-S-RTLS,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,8,0,AM,12/9/2015,8,9,AM,8 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_11
cf630dfe4cd5ddfa5d550168a786498d9e3064463c01d7de685b227f88918c5a,20ba11b50f0a0da567cab9c61242dfa408bd483d19d44af75a9abffd7198c6f1,pit,CLAREMONT-ROLE,CUC-HON-1-N-CAFE,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,8,29,AM,12/9/2015,10,40,AM,2 hrs 11 mins,27.14,23.77,3.37,28.95,-60.15,36,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_11
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,-,CUC-MUDD-3-S-KECK2,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 South,12/9/2015,11,54,AM,12/9/2015,12,2,PM,7 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,12,52,PM,12/9/2015,1,43,PM,51 mins,16.21,14.28,1.94,54.05,-70.02,26,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,12,32,PM,12/9/2015,12,42,PM,10 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-3-S-KECK2,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 South,12/9/2015,12,42,PM,12/9/2015,12,52,PM,10 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-3-S-KECK2,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 South,12/9/2015,1,43,PM,12/9/2015,2,14,PM,30 mins,0.25,0.1,0.14,3.3,-70.94,26,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,2,14,PM,12/9/2015,2,25,PM,10 mins,0,0,0,0,-76.81,20,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-2-NE,Access Points,Top > CUC > Honold Mudd Library > Cafe,-,12/9/2015,2,25,PM,12/9/2015,2,35,PM,10 mins,0,0,0,0,-66.17,22,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,2,35,PM,12/9/2015,2,45,PM,10 mins,0,0,0,0,-77,20,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,2,56,PM,12/9/2015,6,10,PM,3 hrs 13 mins,1241.13,101.05,1140.08,1034.28,-79,18,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-3-S-KECK2,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 South,12/9/2015,6,10,PM,12/9/2015,6,40,PM,30 mins,0.62,0.26,0.36,4.15,-74.33,22,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
e0f645f47a4f1ab308055dc131659d5c4dad9e6071f6fb540a574c4f941a329f,216a1f902c9c0b0e029a19f583b0bb7f05b1b6cd28e9fc8def25092185f27e9a,cgu,CLAREMONT-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,6,40,PM,12/9/2015,8,22,PM,1 hr 41 mins,21.73,18.63,3.1,36.22,-70.01,26,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
9c1bae828f97dd512aea6c78af6e83be85722c313890d80c5b6b3381c36c1edd,15e4ebc2e731aec00de537f499ca08caf2d6e16dc94dc44f3b009a799913a78a,POM,CLAREMONT-ROLE,CUC-HON-2-S-STUDY_AREA,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,11,0,AM,12/9/2015,12,12,PM,1 hr 11 mins,137.98,130.01,7.97,306.62,-69.6,27,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_11_1
9c1bae828f97dd512aea6c78af6e83be85722c313890d80c5b6b3381c36c1edd,15e4ebc2e731aec00de537f499ca08caf2d6e16dc94dc44f3b009a799913a78a,POM,CLAREMONT-ROLE,CUC-HON-2-N-WELCOME_DESK,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 North,12/9/2015,4,29,PM,12/9/2015,7,31,PM,3 hrs 2 mins,62.56,48.75,13.81,50.55,-59.93,37,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_11_1
9c1bae828f97dd512aea6c78af6e83be85722c313890d80c5b6b3381c36c1edd,15e4ebc2e731aec00de537f499ca08caf2d6e16dc94dc44f3b009a799913a78a,POM,CLAREMONT-ROLE,CUC-HON-2-S-STUDY_AREA,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,8,12,PM,12/9/2015,10,11,PM,1 hr 58 mins,96.37,88.6,7.78,116.82,-54.96,41,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_11_1
607d408f72f3264e8a0ba2f051460e22dae9cdcffd5698806d06cca9e81f6391,c9b19d8d199a2d3afe76de8bad94d5718e77f9bef60fba4663c080f9d6fb5bd9,scr,-,CUC-HON-2-S-BELVEDERE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,12,16,PM,12/9/2015,12,22,PM,5 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont-WPA,OS X,Apple Mac,Apple,Mac,Mac OS X,10_9_5
607d408f72f3264e8a0ba2f051460e22dae9cdcffd5698806d06cca9e81f6391,c9b19d8d199a2d3afe76de8bad94d5718e77f9bef60fba4663c080f9d6fb5bd9,scr,CLAREMONT-WPA-ROLE,CUC-MUDD-1-W-MATERIALS_HANDLING,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,12,22,PM,12/9/2015,12,42,PM,20 mins,8.7,6.7,2,116.02,-57,39,Apple,802.11n (5 GHz),Claremont-WPA,OS X,Apple Mac,Apple,Mac,Mac OS X,10_9_5
54e338262799c18ee49e6ad4291a79082e15383d6ee8cd2abad19f636fd4c3d2,b35d76088704bf861b596babea0d1dc20c052ac8e7365ae6535a421d55522a6b,scr,CLAREMONT-ROLE,CUC-HON-2-N-WELCOME_DESK,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 North,12/9/2015,5,46,PM,12/9/2015,7,31,PM,1 hr 45 mins,48.02,42.67,5.34,67.39,-62.78,0,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_9_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,-,CUC-HON-4-NORTH,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,1,35,PM,12/9/2015,1,35,PM,0 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,-,CUC-HON-3-NW-SITTING_AREA,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,1,35,PM,12/9/2015,1,43,PM,8 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),CUC-GUEST,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,CUC-GUEST-AAA,CUC-HON-3-W-CENTER,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,1,43,PM,12/9/2015,1,54,PM,10 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),CUC-GUEST,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,-,CUC-HON-4-NORTH,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,2,25,PM,12/9/2015,2,35,PM,10 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,CLAREMONT-PREAUTH-ROLE,CUC-HON-3-W-CENTER,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,2,35,PM,12/9/2015,4,7,PM,1 hr 32 mins,51.73,21.63,30.11,114.96,-66.12,30,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,CLAREMONT-PREAUTH-ROLE,CUC-HON-3-W-CENTER,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,4,17,PM,12/9/2015,4,28,PM,10 mins,0,0,0,0,-65,32,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,CUC-GUEST-AAA,CUC-HON-3-W-CENTER,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,4,31,PM,12/9/2015,5,39,PM,1 hr 8 mins,1.78,0.87,0.91,4.75,-68.39,28,Apple,802.11n (5 GHz),CUC-GUEST,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,-,CUC-HON-3-W-CENTER,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,7,18,PM,12/9/2015,7,18,PM,0 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,CUC-GUEST-AAA,CUC-HON-3-W-CENTER,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,7,19,PM,12/9/2015,7,42,PM,22 mins,3.17,2.25,0.92,42.29,-63.01,0,Apple,802.11n (5 GHz),CUC-GUEST,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,-,CUC-HON-3-W-CENTER,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,9,32,PM,12/9/2015,9,32,PM,0 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,CLAREMONT-PREAUTH-ROLE,CUC-HON-3-W-CENTER,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,10,24,PM,12/9/2015,10,55,PM,31 mins,1.12,0.78,0.34,7.47,-69.78,27,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
aadf32787de9ca63c63fdf607665ed67bd218a9b4dea2768beba8b3428ea61ef,-,-,CLAREMONT-PREAUTH-ROLE,CUC-HON-3-W-CENTER,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,11,5,PM,12/10/2015,12,34,AM,54 mins,1.45,0.89,0.56,4.55,-68.27,28,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
99dd5e258aae46320eb28b69bdffbbfb4c09eb12cf579eb8e2da666731eea7d8,b0de4a75508340673639bb3ec25e9cf6fce48c1efd3caf1422f6570cf7f1c1c6,pit,CLAREMONT-ROLE,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/8/2015,10,10,PM,12/9/2015,12,53,AM,53 mins,98.76,92.94,5.82,268.53,-47.57,49,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_7_5
99dd5e258aae46320eb28b69bdffbbfb4c09eb12cf579eb8e2da666731eea7d8,b0de4a75508340673639bb3ec25e9cf6fce48c1efd3caf1422f6570cf7f1c1c6,pit,CLAREMONT-ROLE,CUC-HON-3-NW-SITTING_AREA,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,9,19,PM,12/9/2015,9,34,PM,15 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_7_5
99dd5e258aae46320eb28b69bdffbbfb4c09eb12cf579eb8e2da666731eea7d8,b0de4a75508340673639bb3ec25e9cf6fce48c1efd3caf1422f6570cf7f1c1c6,pit,CLAREMONT-ROLE,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,9,34,PM,12/9/2015,9,44,PM,10 mins,0,0,0,0,-71,26,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_7_5
99dd5e258aae46320eb28b69bdffbbfb4c09eb12cf579eb8e2da666731eea7d8,b0de4a75508340673639bb3ec25e9cf6fce48c1efd3caf1422f6570cf7f1c1c6,pit,CLAREMONT-ROLE,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,9,44,PM,12/9/2015,9,54,PM,10 mins,0,0,0,0,-62.15,34,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_7_5
dc26461483231eabff8fae4bfa3973f7fd4f6b11c8711be9e89da01a4afa6d0c,c9e0ca4f25fd03b90bc2f3ccdb7fa416f6469bf317e9caffdac814e4219be524,pit,CLAREMONT-ROLE,CUC-HON-3-N-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 North,12/9/2015,4,27,PM,12/9/2015,8,2,PM,3 hrs 35 mins,342.71,263.17,79.54,247,-56.87,40,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
dc26461483231eabff8fae4bfa3973f7fd4f6b11c8711be9e89da01a4afa6d0c,c9e0ca4f25fd03b90bc2f3ccdb7fa416f6469bf317e9caffdac814e4219be524,pit,CLAREMONT-ROLE,CUC-HON-3-N-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 North,12/9/2015,8,22,PM,12/9/2015,9,13,PM,50 mins,157.08,141.56,15.52,523.6,-55.22,41,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
dc26461483231eabff8fae4bfa3973f7fd4f6b11c8711be9e89da01a4afa6d0c,c9e0ca4f25fd03b90bc2f3ccdb7fa416f6469bf317e9caffdac814e4219be524,pit,CLAREMONT-ROLE,CUC-HON-3-N-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 North,12/9/2015,9,34,PM,12/9/2015,9,54,PM,20 mins,62.12,59.14,2.98,828.22,-55,42,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
774979641c5bc3efb20869c346edd89500ea41a3e9d16328c0c2b9f40c270bd2,b551b619c854df164a600704f0bf33c05072af6f8bc1ad0fb87126cb993f6b18,cuc,CLAREMONT-ROLE,CUC-MUDD-1-W-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,4,58,PM,12/9/2015,5,8,PM,10 mins,0,0,0,0,-91,0,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
774979641c5bc3efb20869c346edd89500ea41a3e9d16328c0c2b9f40c270bd2,b551b619c854df164a600704f0bf33c05072af6f8bc1ad0fb87126cb993f6b18,cuc,CLAREMONT-ROLE,CUC-HON-2-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 East,12/9/2015,5,8,PM,12/9/2015,5,19,PM,10 mins,0,0,0,0,-96.81,0,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
774979641c5bc3efb20869c346edd89500ea41a3e9d16328c0c2b9f40c270bd2,b551b619c854df164a600704f0bf33c05072af6f8bc1ad0fb87126cb993f6b18,cuc,CLAREMONT-ROLE,CUC-MUDD-3-N-IRIS,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 North,12/9/2015,3,48,PM,12/9/2015,4,48,PM,59 mins,1.87,1.7,0.17,6.23,-61,36,Apple,802.11n (2.4 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
774979641c5bc3efb20869c346edd89500ea41a3e9d16328c0c2b9f40c270bd2,b551b619c854df164a600704f0bf33c05072af6f8bc1ad0fb87126cb993f6b18,cuc,CLAREMONT-ROLE,CUC-MUDD-3-N-IRIS,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 North,12/9/2015,6,20,PM,12/9/2015,6,40,PM,20 mins,8.12,7.33,0.8,108.32,-62.97,34,Apple,802.11n (5 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_5
